企业代号,企业名称,进项发票总数,进项有效发票数,进项作废发票数,进项负数发票数,进项净额,进项正数金额,进项负数金额,进项交易对手数,销项发票总数,销项有效发票数,销项作废发票数,销项负数发票数,销项净额,销项正数金额,销项负数金额,销项交易对手数,观察月数,综合活跃月数,活跃月份比例,最近断档月数,月均收入净额,月均成本净额,收入波动率,成本波动率,收入趋势率,成本趋势率,年化销项净额,年化进项净额,年化利润,利润率,年化客户数,年化供应商数,进项有效率,进项作废率,进项负数发票率,进项负数金额率,销项有效率,销项作废率,销项负数发票率,销项负数金额率
E401,***遮阳技术发展中心,28,28,0,0,165356.5,165356.5,0.0,10,77,39,38,0,314030.71,314030.71,0.0,14,31,25,0.8064516129032258,0,10130.022903225805,5334.080645161291,2.5982652449705794,2.282972871164349,0.052789840999940246,0.07032385709057591,121560.27483870968,64008.96774193548,57551.3070967742,0.4734384417371155,5.419354838709677,3.8709677419354835,1.0,0.0,0.0,0.0,0.5064935064935064,0.4935064935064935,0.0,0.0
E402,***商贸有限公司,57,57,0,0,413456.7,413456.7,0.0,5,25,22,3,2,470389.58,513124.62,42735.04,4,34,15,0.4411764705882353,0,13834.987647058824,12160.491176470588,2.023725890338838,1.8936416793530755,-0.04210453833585062,-0.04852286110243799,166019.85176470588,145925.89411764705,20093.95764705882,0.12103346336881016,1.4117647058823528,1.7647058823529411,1.0,0.0,0.0,0.0,0.88,0.12,0.09090909090909091,0.07688098826959308
E403,***机械有限公司,110,108,2,0,90426.81,90426.81,0.0,53,70,61,9,0,1197548.3499999999,1197548.3499999999,0.0,10,38,37,0.9736842105263158,0,31514.430263157898,2379.652894736842,1.2469171822620297,1.2875728180629082,-0.029425401625111865,0.006531172992753934,378173.1631578947,28555.834736842105,349617.3284210526,0.9244900550361913,3.1578947368421053,16.736842105263158,0.9818181818181818,0.01818181818181818,0.0,0.0,0.8714285714285714,0.12857142857142856,0.0,0.0
E404,个体经营E404 ,29,25,4,0,816347.35,816347.35,0.0,12,21,15,6,0,830292.22,830292.22,0.0,4,35,15,0.42857142857142855,0,23722.634857142857,23324.209999999995,3.5330228049604457,2.4733080244791124,-0.04586641017714238,0.06169065898283372,284671.6182857143,279890.52,4781.098285714281,0.016795135091112842,1.3714285714285714,4.114285714285715,0.8620689655172413,0.13793103448275862,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0
E405,***职业技能服务有限公司,18,17,1,0,86172.26,86172.26,0.0,5,45,25,20,0,591433.0,591433.0,0.0,12,29,17,0.5862068965517241,0,20394.241379310344,2971.45724137931,2.7002565466322452,5.071165029969075,-0.00919478501489436,-0.08238677803205421,244730.89655172414,35657.48689655172,209073.40965517244,0.8542992021074239,4.9655172413793105,2.0689655172413794,0.9444444444444444,0.05555555555555555,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0
E406,***招投标代理有限公司,52,52,0,0,191619.41,191619.41,0.0,34,31,24,7,1,831766.44,861028.58,29262.14,5,31,24,0.7741935483870968,0,26831.175483870968,6181.27129032258,2.551431454513192,2.0255773889454907,0.0663090721097119,0.07926860136453578,321974.1058064516,74175.25548387096,247798.8503225806,0.7696235375882681,1.9354838709677418,13.161290322580644,1.0,0.0,0.0,0.0,0.7741935483870968,0.22580645161290322,0.041666666666666664,0.03286807257746099
E407,***装饰工程有限公司,149,148,1,2,388120.85,389336.78,1215.93,53,44,31,13,2,1848944.65,2033410.67,184466.02,5,31,29,0.9354838709677419,0,59643.37580645161,12520.027419354838,1.828224698809172,3.029222530247234,0.09894239066323425,0.11436552798509406,715720.5096774193,150240.32903225804,565480.1806451613,0.7900851980614997,1.9354838709677418,20.516129032258064,0.9932885906040269,0.006711409395973154,0.013513513513513514,0.0031133569653120576,0.7045454545454546,0.29545454545454547,0.06451612903225806,0.08317235166036215
E408,***空调制冷有限责任公司,40,39,1,0,60304.62,60304.62,0.0,11,32,26,6,0,522142.94,522142.94,0.0,10,35,26,0.7428571428571429,0,14918.369714285713,1722.9891428571427,1.5188319791951133,1.9003027155029086,-0.01907589804852175,-0.015051212445386368,179020.43657142858,20675.869714285716,158344.56685714287,0.8845055340593133,3.428571428571429,3.771428571428572,0.975,0.025,0.0,0.0,0.8125,0.1875,0.0,0.0
E409,***塑胶有限公司,15,15,0,0,47059.72,47059.72,0.0,5,101,90,11,0,216430.45,216430.45,0.0,37,28,26,0.9285714285714286,0,7729.658928571429,1680.7042857142858,1.259389903790435,2.6192144698884405,0.02382069153626527,0.0523491349328564,92755.90714285715,20168.45142857143,72587.45571428572,0.7825642371487007,15.857142857142856,2.142857142857143,1.0,0.0,0.0,0.0,0.8910891089108911,0.10891089108910891,0.0,0.0
E410,***网络科技有限公司,105,105,0,4,16780.68,17091.44,310.76,10,66,65,1,1,406965.83,415674.57,8708.74,41,33,29,0.8787878787878788,0,12332.297878787878,508.5054545454544,1.3701620341055731,2.0249990927118215,-0.020733949831000353,0.10888771430611208,147987.57454545455,6102.0654545454545,141885.5090909091,0.95876636620819,14.909090909090908,3.6363636363636362,1.0,0.0,0.0380952380952381,0.017857512268563747,0.9848484848484849,0.015151515151515152,0.015384615384615385,0.020520929534198692
E411,***机电设备有限公司,109,109,0,0,245753.44,245753.44,0.0,33,97,67,30,4,260305.24,280225.08,19919.84,28,36,33,0.9166666666666666,0,7230.7011111111115,6826.484444444444,1.590731994097453,3.020645861841495,0.013431876962133538,0.05714550386126069,86768.41333333333,81917.81333333334,4850.599999999991,0.055902831614146435,9.333333333333334,11.0,1.0,0.0,0.0,0.0,0.6907216494845361,0.30927835051546393,0.05970149253731343,0.06636740678469587
E412,***汽车贸易有限公司,86,83,3,0,65895.24,65895.24,0.0,19,149,137,12,0,320552.78,320552.78,0.0,82,36,35,0.9722222222222222,0,8904.243888888888,1830.4233333333334,1.0891181322690675,1.5674777726143294,-0.014172725899485799,0.051655240515712686,106850.92666666668,21965.08,84885.84666666668,0.7944324800427561,27.333333333333332,6.333333333333333,0.9651162790697675,0.03488372093023256,0.0,0.0,0.9194630872483222,0.08053691275167785,0.0,0.0
E413,***石材工艺品有限公司,62,62,0,0,24463.71,24463.71,0.0,9,40,33,7,0,286978.87,286978.87,0.0,7,32,18,0.5625,0,8968.0896875,764.4909375,3.379138446240227,2.1366749006172645,0.13304746146161667,0.08331732392336308,107617.07625,9173.89125,98443.185,0.9147543162324111,2.625,3.375,1.0,0.0,0.0,0.0,0.825,0.175,0.0,0.0
E414,***物流有限责任公司***分公司,6,6,0,0,9804.72,9804.72,0.0,4,14,11,3,0,377087.37,377087.37,0.0,6,27,11,0.4074074074074074,0,13966.198888888888,363.1377777777777,2.9465949469585397,3.1239218877438777,-0.028820687796137508,-0.045705952432382776,167594.38666666666,4357.653333333333,163236.73333333334,0.9739988109386958,2.6666666666666665,1.7777777777777777,1.0,0.0,0.0,0.0,0.7857142857142857,0.21428571428571427,0.0,0.0
E415,***广告设计服务部,2,2,0,0,17142.86,17142.86,0.0,1,208,208,0,7,85328.75,88724.86,3396.11,185,23,23,1.0,0,3709.945652173913,745.3417391304348,0.7766628474503966,3.3131967534759044,0.0076702646049416475,0.0454545454544845,44519.34782608695,8944.100869565218,35575.24695652173,0.7990963186499274,96.52173913043478,0.5217391304347826,1.0,0.0,0.0,0.0,1.0,0.0,0.03365384615384615,0.03686576465705908
E416,***科技有限公司,8,7,1,0,105461.62999999999,105461.62999999999,0.0,5,25,23,2,0,209414.41,209414.41,0.0,5,33,13,0.3939393939393939,0,6345.891212121212,3195.8069696969696,2.1235824432584476,4.146638960697829,0.07270475469582595,0.15262747170249857,76150.69454545455,38349.68363636363,37801.01090909092,0.49639745421530457,1.8181818181818181,1.8181818181818181,0.875,0.125,0.0,0.0,0.92,0.08,0.0,0.0
E417,***园林景观工程有限公司,128,127,1,0,155036.38999999998,155036.38999999998,0.0,23,6,6,0,0,161669.92,161669.92,0.0,2,34,31,0.9117647058823529,0,4754.9976470588235,4559.893823529412,3.72009877707713,3.0780541365021494,-0.04554282601834335,-0.10096373059050767,57059.971764705886,54718.725882352934,2341.2458823529523,0.04103131862748513,0.7058823529411764,8.117647058823529,0.9921875,0.0078125,0.0,0.0,1.0,0.0,0.0,0.0
E418,***营销策划有限公司,71,71,0,0,46292.93,46292.93,0.0,31,23,20,3,0,425830.54,425830.54,0.0,12,31,20,0.6451612903225806,0,13736.469032258065,1493.3203225806449,3.501318628145776,2.2473040833373994,-0.056284132122130674,-0.04483711119599928,164837.62838709675,17919.84387096774,146917.784516129,0.891287905278001,4.64516129032258,12.0,1.0,0.0,0.0,0.0,0.8695652173913043,0.13043478260869565,0.0,0.0
E419,***科技有限公司,1304,1278,26,13,11780867.65,11822648.19,41780.54,193,4,4,0,0,52075.47,52075.47,0.0,2,38,38,1.0,0,1370.407105263158,310022.8328947368,3.051177465807867,0.9082302931333728,0.07080659782243288,0.07032384241450482,16444.885263157896,3720273.9947368423,-3703829.1094736843,-2.0,0.6315789473684211,60.94736842105264,0.9800613496932515,0.019938650306748466,0.010172143974960876,0.003521496142022845,1.0,0.0,0.0,0.0
E420,***康药房,153,151,2,0,1875705.46,1875705.46,0.0,20,126,114,12,0,71630.27,71630.27,0.0,72,33,32,0.9696969696969697,0,2170.614242424242,56839.559393939395,0.9741478161117554,0.5765071500845008,-0.031067118219370745,-0.003797489859220861,26047.37090909091,682074.7127272728,-656027.3418181818,-2.0,26.181818181818183,7.2727272727272725,0.9869281045751634,0.013071895424836602,0.0,0.0,0.9047619047619048,0.09523809523809523,0.0,0.0
E421,***保温材料有限公司,19,19,0,0,30393.81,30393.81,0.0,5,29,28,1,0,245700.76,245700.76,0.0,5,34,16,0.47058823529411764,0,7226.492941176471,893.9355882352942,3.8333715456278554,1.9541088665902926,-0.006923678798783137,0.0652992957976696,86717.91529411764,10727.22705882353,75990.68823529412,0.876297452234173,1.7647058823529411,1.7647058823529411,1.0,0.0,0.0,0.0,0.9655172413793104,0.034482758620689655,0.0,0.0
E422,***童装店,3,3,0,0,889.39,889.39,0.0,2,30,27,3,0,27018.31,27018.31,0.0,20,20,14,0.7,0,1350.9155,44.4695,2.016392623929895,2.6123286540558697,0.12984419368528718,-0.11217065476829433,16210.986,533.634,15677.352,0.9670819529422825,12.0,1.2,1.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0
E423,***通风设备有限公司,21,21,0,1,61046.14,69661.52,8615.38,8,7,6,1,0,72786.4,72786.4,0.0,3,32,17,0.53125,0,2274.575,1907.691875,2.786852123638756,1.9208881367622204,-0.04017481207131667,-0.02250791146448864,27294.899999999998,22892.3025,4402.597499999996,0.16129744018113262,1.125,3.0,1.0,0.0,0.047619047619047616,0.11006286656727589,0.8571428571428571,0.14285714285714285,0.0,0.0
E424,***贸易有限公司,25,25,0,0,254329.9,254329.9,0.0,13,43,37,6,2,76896.42,78110.3,1213.88,21,26,18,0.6923076923076923,0,2957.5546153846153,9781.91923076923,4.276435088187168,1.762794698375403,-0.12691849113387457,0.0059172783066396995,35490.655384615384,117383.03076923077,-81892.37538461538,-2.0,9.692307692307693,6.0,1.0,0.0,0.0,0.0,0.8604651162790697,0.13953488372093023,0.05405405405405406,0.015302774009135676
E425,***商贸有限公司,118,116,2,3,57196.25,57702.84,506.59,27,18,10,8,0,85126.20999999999,85126.20999999999,0.0,2,24,21,0.875,0,3546.925416666667,2383.1770833333335,3.2576860610675227,1.2303549814010497,-0.19339574232082474,-0.036237846088632675,42563.104999999996,28598.125,13964.979999999996,0.32810059322504775,1.0,13.5,0.9830508474576272,0.01694915254237288,0.02586206896551724,0.008702885425952463,0.5555555555555556,0.4444444444444444,0.0,0.0
